dataset,role,replication,entity,method_key,gate_quality,gate_cost,gate_both,core_n_points,core_n_front,aug_n_points,self_grading_share,core__hv_ratio,core__igd_plus,core__gd,core__spacing,core__spacing_cv,core__joint_nondominated_fraction,core__n_front,augmented__hv_ratio,augmented__igd_plus,augmented__gd,augmented__spacing,augmented__spacing_cv,augmented__joint_nondominated_fraction,augmented__n_front
magic,primary_geometry_confirmatory,5,NSGA2-MATCHED,nsga2,True,True,True,288,13,1266,0.2432,1.025518605438987,0.017449992079029118,0.10389797527326375,0.024227255348237314,0.9972601698432141,0.7272727272727273,22,0.9278564783453737,0.050136177351309374,0.03720501988102235,0.03183646650742442,1.0819249399105844,0.4090909090909091,22
magic,primary_geometry_confirmatory,6,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,12,1261,0.0164,0.8106528885344143,0.1491530008228593,0.11240698832562845,0.07837915987417378,1.3187976809968576,0.42857142857142855,7,0.7595334398963578,0.0827567558719356,0.031804358181359856,0.07837915987417378,1.3187976809968576,0.14285714285714285,7
magic,primary_geometry_confirmatory,6,HISTORICAL-WS,historical_ws,True,True,True,288,12,1261,0.2623,0.800884416345464,0.15473972274666054,0.18501058020638117,0.06431585542981327,2.5324525698149447,0.8947368421052632,19,0.7503809636773203,0.07232693718959156,0.0065730737521681555,0.06431585542981327,2.5324525698149447,0.8421052631578947,19
magic,primary_geometry_confirmatory,6,WS-S,ws_s,True,True,True,288,12,1261,0.1475,0.800884416345464,0.15473972274666054,0.1519093054196655,0.05565820853100424,2.783597578994733,0.8571428571428571,14,0.7503809636773203,0.07232693718959156,0.013434327655261109,0.05565820853100424,2.783597578994733,0.6428571428571429,14
magic,primary_geometry_confirmatory,6,NBI-S,nbi_s,True,True,True,288,12,1261,0.0656,0.8208464268460016,0.15474733594894793,0.0890908340959055,0.041794984586036456,1.0924262728559295,0.5833333333333334,12,0.7690841777374486,0.06798300654056633,0.013725727142429514,0.041794984586036456,1.0924262728559295,0.3333333333333333,12
magic,primary_geometry_confirmatory,6,NBI-R,nbi_r,True,True,True,288,12,1261,0.0984,0.7008348064261996,0.24493840848295134,0.16958985343240718,0.007371842825337348,0.6279733109579183,1.0,10,0.6566404423554849,0.11546961651113029,0.0030313981681627006,0.007371842825337348,0.6279733109579183,0.6,10
magic,primary_geometry_confirmatory,6,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,True,True,True,288,12,1261,,0.8743425970578691,0.10496344072985427,0.08223769301160508,0.19561358735622614,2.138076778129061,0.6153846153846154,13,0.8192069007388555,0.059975393715679365,0.023285700608857332,0.19561358735622614,2.138076778129061,0.3076923076923077,13
magic,primary_geometry_confirmatory,6,GRID,grid,True,True,True,288,12,1261,0.1311,1.0279032426849026,0.0026577550262451197,0.04615322963293394,0.06858921662204612,0.7709171956140186,1.0,13,0.9630840731457418,0.01835362634354413,0.035415280527924045,0.06858921662204612,0.7709171956140186,0.6153846153846154,13
magic,primary_geometry_confirmatory,6,RANDOM,random,True,True,True,288,12,1261,0.0,0.9060699997889174,0.051262555061963117,0.050491812049822914,0.037379408430825684,0.8677839537059234,0.2857142857142857,14,0.8489335860762226,0.0844172632630874,0.07860227245545784,0.037379408430825684,0.8677839537059234,0.0,14
magic,primary_geometry_confirmatory,6,NSGA2-MATCHED,nsga2,True,True,True,288,12,1261,0.2131,0.9616781815005699,0.03860621109521986,0.08537790822065194,0.03533304474681129,1.502931924774705,0.625,24,0.9010351379724879,0.0603952609702692,0.04885319607926767,0.03533304474681129,1.502931924774705,0.5416666666666666,24
magic,primary_geometry_confirmatory,7,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,7,1259,0.0323,0.7963532031323431,0.14174245914920586,0.155971035798091,0.0935703138778039,1.0165216601454432,0.4,5,0.7775462852493755,0.1089018852155452,0.08971076948330609,0.0935703138778039,1.0165216601454432,0.2,5
magic,primary_geometry_confirmatory,7,HISTORICAL-WS,historical_ws,False,True,False,288,7,1259,0.0323,0.8207819788326226,0.12667141178737676,0.19416046556028432,0.1612105424812046,1.3095374202042689,0.6666666666666666,9,0.801398143600959,0.09414909405144133,0.06200933039377227,0.1612105424812046,1.3095374202042689,0.1111111111111111,9
magic,primary_geometry_confirmatory,7,WS-S,ws_s,False,True,False,288,7,1259,0.0323,0.813699601885901,0.13293022293080708,0.19508189166118478,0.16763583138376345,1.4345310690351825,0.5555555555555556,9,0.7944830262083262,0.09726566118792629,0.06580815563250209,0.16763583138376345,1.4345310690351825,0.1111111111111111,9
magic,primary_geometry_confirmatory,7,NBI-S,nbi_s,False,True,False,288,7,1259,0.0645,0.8554171907740336,0.10955594287962593,0.14794872494842304,0.05133657962792715,0.7510174523905765,0.36363636363636365,11,0.8352153999112767,0.07635912661822404,0.09417537480447283,0.05133657962792715,0.7510174523905765,0.18181818181818182,11
magic,primary_geometry_confirmatory,7,NBI-R,nbi_r,False,True,False,288,7,1259,0.1613,0.7606314882152186,0.177594606076185,0.1708726272597869,0.0763058195865675,1.635238722728598,0.8333333333333334,6,0.7426681851459325,0.14046847424741027,0.026350465485718035,0.0763058195865675,1.635238722728598,0.8333333333333334,6
magic,primary_geometry_confirmatory,7,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,7,1259,,0.8888010570025807,0.08567899476255572,0.14641477594409819,0.06426164603025349,0.8647189036120936,0.3076923076923077,13,0.8678108626672104,0.06557598875890204,0.09870330132833323,0.06426164603025349,0.8647189036120936,0.15384615384615385,13
magic,primary_geometry_confirmatory,7,GRID,grid,False,True,False,288,7,1259,0.2258,1.0008807747126531,0.010344730716863494,0.07455302850701721,0.10399613507547469,1.3604827717070809,0.625,16,0.9772436718961861,0.013680280690505779,0.023525619560601244,0.10399613507547469,1.3604827717070809,0.4375,16
magic,primary_geometry_confirmatory,7,RANDOM,random,False,True,False,288,7,1259,0.0,0.8822985048061005,0.10727788242144466,0.10403135842395736,0.06900465564900966,1.09304775093012,0.15384615384615385,13,0.8614618767083092,0.10588888297376453,0.0494189169332745,0.06900465564900966,1.09304775093012,0.0,13
magic,primary_geometry_confirmatory,7,NSGA2-MATCHED,nsga2,False,True,False,288,7,1259,0.2258,0.9325213937942489,0.08426866129110629,0.10106964507493081,0.020656850057108257,0.8780550068873195,0.4444444444444444,18,0.9104986867740268,0.0747816292136449,0.026408562345577914,0.020656850057108257,0.8780550068873195,0.3888888888888889,18
magic,primary_geometry_confirmatory,8,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,11,1263,0.0667,0.8014761236160569,0.10210851397677857,0.1000685919600598,0.003983728663318931,3.6050279024597485,0.125,16,0.7884494464682696,0.08932710356024764,0.05722662684104096,0.003983728663318931,3.6050279024597485,0.125,16
magic,primary_geometry_confirmatory,8,HISTORICAL-WS,historical_ws,False,True,False,288,11,1263,0.0,0.9288498333853373,0.07381913582836419,0.07931130571793124,0.1542224328324664,2.273222248801938,0.3,10,0.913752905926419,0.058800827802883385,0.04328042839881241,0.1542224328324664,2.273222248801938,0.0,10
magic,primary_geometry_confirmatory,8,WS-S,ws_s,False,True,False,288,11,1263,0.0,0.9288498333853373,0.07381913582836419,0.06977715334359637,0.14596922765014994,3.1622776601683795,0.3,10,0.913752905926419,0.058800827802883385,0.03747940438804526,0.14596922765014994,3.1622776601683795,0.0,10
magic,primary_geometry_confirmatory,8,NBI-S,nbi_s,False,True,False,288,11,1263,0.1333,0.9626272700058025,0.041404036538772886,0.05763262710853577,0.06056536155828045,1.1522383688542772,0.75,8,0.9469813458284922,0.035495772691156814,0.008659927079062272,0.06056536155828045,1.1522383688542772,0.5,8
magic,primary_geometry_confirmatory,8,NBI-R,nbi_r,False,True,False,288,11,1263,0.1667,0.8636535533939885,0.06157918674958826,0.07180349249137404,0.048572765568531344,1.3324088993836616,0.75,8,0.8496162843149758,0.059872091597798695,0.008828291795059113,0.048572765568531344,1.3324088993836616,0.625,8
magic,primary_geometry_confirmatory,8,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,11,1263,,0.9691783021141609,0.03559714516735985,0.05122900187425402,0.14193842362047146,1.4740105469787164,0.7777777777777778,9,0.953425901676678,0.03336657918830537,0.007697712959166464,0.14193842362047146,1.4740105469787164,0.5555555555555556,9
magic,primary_geometry_confirmatory,8,GRID,grid,False,True,False,288,11,1263,0.1667,1.0026591246268133,0.004644697767232721,0.04852943804952894,0.0902488049049351,1.2854765005579507,0.8666666666666667,15,0.98636254844577,0.0113218365736844,0.03356298642377791,0.0902488049049351,1.2854765005579507,0.3333333333333333,15
magic,primary_geometry_confirmatory,8,RANDOM,random,False,True,False,288,11,1263,0.1333,0.8644153460066132,0.048890549662752525,0.0909517175676423,0.046059178235719964,0.9724837737507465,0.3333333333333333,12,0.8503656952407033,0.06956447904497336,0.05990303185787563,0.046059178235719964,0.9724837737507465,0.3333333333333333,12
magic,primary_geometry_confirmatory,8,NSGA2-MATCHED,nsga2,False,True,False,288,11,1263,0.2,0.6955592613396498,0.08348592468632395,0.054852196703695504,0.03919313034597593,1.8338879928114138,0.6666666666666666,18,0.6842540887117432,0.15243030394536175,0.0270604774792972,0.03919313034597593,1.8338879928114138,0.3333333333333333,18
magic,primary_geometry_confirmatory,9,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,17,1269,0.0,0.6643379383738014,0.25205593254404884,0.05120044758980129,0.09116136924037797,1.5578425381886074,0.875,8,0.618859222255718,0.18138431504152336,0.02786630920880646,0.08571517302665349,1.5578074485713584,0.0,8
magic,primary_geometry_confirmatory,9,HISTORICAL-WS,historical_ws,True,True,True,288,17,1269,0.0889,0.8329592766282792,0.11095009041234483,0.10144562167457663,0.15296806350188666,1.981750962869193,0.7,10,0.7719063808218168,0.09327416354091353,0.05885259299414643,0.1438915012371424,1.9688876735191727,0.4,10
magic,primary_geometry_confirmatory,9,WS-S,ws_s,True,True,True,288,17,1269,0.1111,0.8224870448051874,0.11747240836692487,0.10721659545072347,0.09975298797746196,1.2929857251600052,0.8181818181818182,11,0.7620999726979983,0.09937310032954752,0.03545616654255263,0.09436999782466175,1.286060645363262,0.45454545454545453,11
magic,primary_geometry_confirmatory,9,NBI-S,nbi_s,True,True,True,288,17,1269,0.1111,0.9476440241530992,0.052369980133792196,0.05704318292135119,0.05912036869825128,0.8342387276451463,0.75,12,0.8795552987508198,0.04911043646497861,0.03647211628154275,0.057785350002279676,0.8350739301957096,0.4166666666666667,12
magic,primary_geometry_confirmatory,9,NBI-R,nbi_r,True,True,True,288,17,1269,0.1111,0.9190859725528293,0.06696533465602657,0.08083193870555715,0.01393743310411711,0.3195103205886945,0.75,12,0.8523918618307942,0.06929931710580839,0.0381257659880757,0.01416919377351775,0.3348187366271132,0.4166666666666667,12
magic,primary_geometry_confirmatory,9,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,True,True,True,288,17,1269,,0.9629660623641236,0.042742889521564256,0.052655245773554946,0.05223480283776989,0.7417879741982224,0.7692307692307693,13,0.8925014551535314,0.04281332404216024,0.04070207533450987,0.04995917960139969,0.7314923907485241,0.38461538461538464,13
magic,primary_geometry_confirmatory,9,GRID,grid,True,True,True,288,17,1269,0.2222,1.0350553596721628,0.002968297061508013,0.03224458964896799,0.05648546368428344,1.1551278633050936,1.0,19,0.9593599839569292,0.015322781963130708,0.02103861692296453,0.05491671397989217,1.1404376735051711,0.5263157894736842,19
magic,primary_geometry_confirmatory,9,RANDOM,random,True,True,True,288,17,1269,0.0667,0.8666071307321112,0.0690073714331261,0.07529078625123006,0.03861997480457551,0.9071034582388875,0.46153846153846156,13,0.8004683701524528,0.12149758730685115,0.07465557625558453,0.03617225982778269,0.8828838888341558,0.23076923076923078,13
magic,primary_geometry_confirmatory,9,NSGA2-MATCHED,nsga2,True,True,True,288,17,1269,0.2,0.9735765869338169,0.03891527889069399,0.07642853278098406,0.021579528717726993,1.0086492104270162,0.375,32,0.8993541344699716,0.07150070909360043,0.052334986597808636,0.021713417998329813,1.0195948244680277,0.28125,32
magic,primary_geometry_confirmatory,10,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,8,1261,0.0213,0.6770136339994763,0.2272332829858278,0.16021365660698195,0.020603330816048166,0.9130161759535848,0.2,5,0.6428847676723265,0.21071433082112706,0.05112109481442465,0.020603330816048166,0.9130161759535848,0.2,5
magic,primary_geometry_confirmatory,10,HISTORICAL-WS,historical_ws,False,True,False,288,8,1261,0.0213,0.832006576316756,0.11118743762942816,0.17395753782567644,0.03761825795847035,2.2876513083981713,0.6470588235294118,17,0.7900643763367093,0.09814515734450854,0.03438940003213494,0.03761825795847035,2.2876513083981713,0.058823529411764705,17
magic,primary_geometry_confirmatory,10,WS-S,ws_s,False,True,False,288,8,1261,0.0,0.8360931879335307,0.11118743762942819,0.17547037554578593,0.04331792529949435,2.3051001876890953,0.5555555555555556,18,0.7939449781855922,0.0980793584513388,0.03906064370313777,0.04331792529949435,2.3051001876890953,0.0,18
magic,primary_geometry_confirmatory,10,NBI-S,nbi_s,False,True,False,288,8,1261,0.1277,0.8758971742783511,0.09424549610135387,0.10658951928669434,0.0509198975197447,1.1184948796636243,0.5384615384615384,13,0.8317424097713526,0.08785185023524733,0.03762439664430015,0.0509198975197447,1.1184948796636243,0.46153846153846156,13
magic,primary_geometry_confirmatory,10,NBI-R,nbi_r,False,True,False,288,8,1261,0.0638,0.7885310435661183,0.15478119856128814,0.17802306940916382,0.09374110421078043,1.5304070042215299,0.5,12,0.748780484302349,0.1487981655064445,0.057596028418437605,0.09374110421078043,1.5304070042215299,0.25,12
magic,primary_geometry_confirmatory,10,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,8,1261,,0.8966295849632798,0.06319134638293253,0.0989759821947876,0.13779824521699538,1.7208675952859516,0.5714285714285714,14,0.8514296809829071,0.08256603751721817,0.042390168206792186,0.13779824521699538,1.7208675952859516,0.42857142857142855,14
magic,primary_geometry_confirmatory,10,GRID,grid,False,True,False,288,8,1261,0.1915,1.0203199527503384,0.005492590928552586,0.03894490975633318,0.07573505304006446,1.301138128461715,0.7777777777777778,18,0.9688847060587377,0.02169282633938227,0.03410109296484531,0.07573505304006446,1.301138128461715,0.5,18
magic,primary_geometry_confirmatory,10,RANDOM,random,False,True,False,288,8,1261,0.0,0.9432719801146909,0.04937689695157678,0.07904104442399928,0.04696439936171519,0.6547893796598785,0.5,12,0.8957207910355282,0.06248778602997868,0.0624741871856914,0.04696439936171519,0.6547893796598785,0.0,12
magic,primary_geometry_confirmatory,10,NSGA2-MATCHED,nsga2,False,True,False,288,8,1261,0.4681,0.9743715568959427,0.05783945886171744,0.10669691066406306,0.017012462484536063,1.3854703797174281,0.7,40,0.925252610174252,0.0439699142074299,0.030829053018748144,0.017012462484536063,1.3854703797174281,0.55,40
magic,primary_geometry_confirmatory,11,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,11,1264,0.0556,0.7238780864323188,0.19004305954972753,0.14784042896312294,0.09098886844086693,1.7625171850020793,0.7142857142857143,7,0.6851158559670812,0.1819967655350479,0.027023739331958733,0.08988566025542932,1.6743315579648614,0.2857142857142857,7
magic,primary_geometry_confirmatory,11,HISTORICAL-WS,historical_ws,False,True,False,288,11,1264,0.0833,0.7902841304620317,0.1513864938701733,0.1611359794515032,0.10400618761375788,1.3176843630559192,0.8,10,0.7060822213946535,0.1333700458788041,0.05312079198032331,0.1052310366031653,1.2592041604967639,0.3,10
magic,primary_geometry_confirmatory,11,WS-S,ws_s,False,True,False,288,11,1264,0.0278,0.7808470323516259,0.1516063946729595,0.16368358015270737,0.1967824459267247,1.5496960226284502,0.6666666666666666,6,0.6940647998102801,0.13502799467177237,0.07153135502907289,0.19132805025260202,1.4281256564226978,0.3333333333333333,6
magic,primary_geometry_confirmatory,11,NBI-S,nbi_s,False,True,False,288,11,1264,0.1389,0.950783707628614,0.050427448430608646,0.07918815308917664,0.0926523414348198,0.7759238454953948,0.8571428571428571,7,0.9066174520531766,0.06611593541073751,0.0038030904905096688,0.0899827389110854,0.7706209503802218,0.8571428571428571,7
magic,primary_geometry_confirmatory,11,NBI-R,nbi_r,False,True,False,288,11,1264,0.1111,0.6971188030151159,0.2154881208598791,0.12875813556999932,0.0275035023975633,0.9245644189826082,1.0,6,0.660295867504715,0.19366514908904203,0.00842786586212572,0.02646310252703243,0.9205393317776135,0.6666666666666666,6
magic,primary_geometry_confirmatory,11,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,11,1264,,0.9516736778024306,0.04544682214262989,0.08385339566055638,0.27318283747725186,1.2871307744792313,0.75,8,0.9066174520531766,0.06611593541073751,0.05806451471143795,0.360874739615943,1.490934418132673,0.75,8
magic,primary_geometry_confirmatory,11,GRID,grid,False,True,False,288,11,1264,0.1111,1.0153025655245715,0.003967071724895091,0.0495535068433764,0.05390502604955729,0.7742355676709617,0.8666666666666667,15,0.9437934832580979,0.04402933569989345,0.05642208669037037,0.05930843930290914,0.7451660630584951,0.4,15
magic,primary_geometry_confirmatory,11,RANDOM,random,False,True,False,288,11,1264,0.0278,0.9106423759697079,0.05918388013953097,0.11201235813061183,0.024086067568224494,0.4841578158040543,0.3076923076923077,13,0.8166897496300854,0.09778631451796872,0.08008989582870801,0.023785236578196048,0.44236697930391283,0.07692307692307693,13
magic,primary_geometry_confirmatory,11,NSGA2-MATCHED,nsga2,False,True,False,288,11,1264,0.3611,0.9981650349496372,0.03205944471113053,0.09633642433425946,0.015092473068589556,0.8805574780979288,0.7058823529411765,34,0.8951583605369297,0.054393393898605036,0.03737513289659172,0.0190137845994134,0.9607757175091169,0.38235294117647056,34
magic,primary_geometry_confirmatory,12,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,10,1262,0.0,0.7039654043120052,0.20043249630566176,0.13547898521816626,0.07746110684665189,1.2648925725876505,0.16666666666666666,6,0.6467240793470418,0.24612630210401915,0.08836434840174612,0.07232513300418164,1.2583124627003055,0.0,6
magic,primary_geometry_confirmatory,12,HISTORICAL-WS,historical_ws,False,True,False,288,10,1262,0.0,0.7392491554962042,0.17197570900790377,0.17842890793458616,0.12762955856780522,4.123105625617661,0.5882352941176471,17,0.6805819406031706,0.21972690018433533,0.0893780407603827,0.12153980516516004,4.123105625617661,0.0,17
magic,primary_geometry_confirmatory,12,WS-S,ws_s,False,True,False,288,10,1262,0.0,0.8726561955573463,0.07539008156726149,0.15906656226647148,0.048804182587791456,3.605551275463989,0.6923076923076923,13,0.7965550912048319,0.11681514727971923,0.06781828852804726,0.04801301641095877,3.605551275463989,0.0,13
magic,primary_geometry_confirmatory,12,NBI-S,nbi_s,False,True,False,288,10,1262,0.075,0.8638367436315558,0.10610124317568655,0.09556766940733673,0.027709813300573972,0.9008268207073236,0.5,14,0.7988706805767338,0.14577325509889677,0.04450361912895588,0.027321143368039705,0.8782134215298023,0.21428571428571427,14
magic,primary_geometry_confirmatory,12,NBI-R,nbi_r,False,True,False,288,10,1262,0.075,0.8646107145497961,0.11170509927851077,0.08847407537807565,0.036807892134395254,0.44026210073356714,0.6,5,0.7979164257502585,0.14503529922783293,0.027637293076208047,0.03955845310400851,0.44884547946995973,0.6,5
magic,primary_geometry_confirmatory,12,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,10,1262,,0.9680926745171279,0.05728052556877501,0.08919649144684762,0.08536494692337254,1.6489751245310063,0.5333333333333333,15,0.8776319131758403,0.07668083882693723,0.0434701266813325,0.09368931716720327,1.722223161369485,0.2,15
magic,primary_geometry_confirmatory,12,GRID,grid,False,True,False,288,10,1262,0.125,1.0127744865138553,0.01061769092587646,0.05294902755210782,0.07861473798951102,1.1100035578901806,0.6470588235294118,17,0.9186706479174026,0.056581600884496916,0.053974404142056565,0.08662770050272386,1.1565933319252344,0.29411764705882354,17
magic,primary_geometry_confirmatory,12,RANDOM,random,False,True,False,288,10,1262,0.0,0.9019728819424164,0.07676452639593438,0.09898552622608531,0.050383442282593456,1.2174023450136398,0.3333333333333333,15,0.8037779399968195,0.09440971178089706,0.07488635488834731,0.058692233295759816,1.2980059826692147,0.0,15
magic,primary_geometry_confirmatory,12,NSGA2-MATCHED,nsga2,False,True,False,288,10,1262,0.625,0.9836137292434214,0.06124689967664263,0.11932796372603864,0.009927444918329491,0.8734867831016394,0.6923076923076923,39,0.8684533473839579,0.04707754523653083,0.0364852869031654,0.009762560466399539,0.8600140802731328,0.6410256410256411,39
magic,primary_geometry_confirmatory,13,HISTORICAL-WS-asrun,historical_ws_asrun,True,True,True,288,13,1266,0.0,0.7682612088062446,0.1332095577687882,0.12176591810165306,0.0160732550875337,1.4959930169939006,0.0,13,0.7284894870518099,0.1554824526730907,0.11861931441838786,0.016041962904638205,1.4624982559524662,0.0,13
magic,primary_geometry_confirmatory,13,HISTORICAL-WS,historical_ws,True,True,True,288,13,1266,0.0,0.8969895652866495,0.08468616117393045,0.052650806135183886,0.177260451582522,1.741948914410329,0.5555555555555556,9,0.8641584012370491,0.07891145703030554,0.04100113067127759,0.17611487649019525,1.6766735670549946,0.1111111111111111,9
magic,primary_geometry_confirmatory,13,WS-S,ws_s,True,True,True,288,13,1266,0.087,0.9055428614406947,0.07718822775117774,0.057282057142889996,0.18432641394217306,2.0069286250229936,0.6,10,0.8767994389697221,0.0680294050327966,0.030374605376736714,0.1830000986771214,1.9356551242172713,0.5,10
magic,primary_geometry_confirmatory,13,NBI-S,nbi_s,True,True,True,288,13,1266,0.1304,0.9411727226476565,0.0519177840772482,0.04829873347988432,0.0483414408153353,0.9035920660910142,0.5384615384615384,13,0.921209889389176,0.049610322432533376,0.031075429326143208,0.0582885938204926,0.937237965371516,0.46153846153846156,13
magic,primary_geometry_confirmatory,13,NBI-R,nbi_r,True,True,True,288,13,1266,0.0435,0.8771590569691853,0.07286860813200344,0.07033450909641674,0.06485993160692403,1.1672633403105506,0.2222222222222222,9,0.8454545999390087,0.07834231907472276,0.04920973825930076,0.08039371253720101,1.2278081580968105,0.2222222222222222,9
magic,primary_geometry_confirmatory,13,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,True,True,True,288,13,1266,,0.9459578022234777,0.0490656631893579,0.04869967160145777,0.05560977492091137,0.9001914441004732,0.5,14,0.921209889389176,0.049610322432533376,0.04171072841359572,0.06772631500486602,0.9342815846012108,0.42857142857142855,14
magic,primary_geometry_confirmatory,13,GRID,grid,True,True,True,288,13,1266,0.1739,0.9907537784699948,0.009320548128090262,0.035402671182805295,0.04521879230450931,0.915921197726367,0.8461538461538461,13,0.9671726886585638,0.015320675406824734,0.032140176381155086,0.054041918848062295,0.9325310909150845,0.6153846153846154,13
magic,primary_geometry_confirmatory,13,RANDOM,random,True,True,True,288,13,1266,0.0217,0.8381120557576383,0.07331374919547615,0.07656281349770792,0.020139531194722768,0.9482376191745524,0.17647058823529413,17,0.7818172540567679,0.1252902024580527,0.07079718845309883,0.02369262037787415,1.0075944675382216,0.058823529411764705,17
magic,primary_geometry_confirmatory,13,NSGA2-MATCHED,nsga2,True,True,True,288,13,1266,0.413,0.94693381868112,0.028638452908541053,0.045004762654579866,0.009084178380770339,0.822321303029268,0.71875,32,0.9101268072019981,0.043124871590911565,0.009135368518103072,0.011069277178714535,0.900482193522909,0.59375,32
magic,primary_geometry_confirmatory,14,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,9,1264,0.0,0.8913107072169104,0.06348490259537837,0.03706760700120788,0.021393145055887856,2.106175113897415,0.08333333333333333,12,0.882574425179799,0.06285000348812174,0.03323172210689981,0.021393145055887856,2.106175113897415,0.0,12
magic,primary_geometry_confirmatory,14,HISTORICAL-WS,historical_ws,False,True,False,288,9,1264,0.0385,0.9342768294814863,0.06016048431113566,0.03521742803044255,0.09734503450305163,1.8925511070262504,0.4444444444444444,9,0.9251194101696792,0.06302379108943264,0.025787012353009058,0.09734503450305163,1.8925511070262504,0.1111111111111111,9
magic,primary_geometry_confirmatory,14,WS-S,ws_s,False,True,False,288,9,1264,0.0385,0.9377931760083872,0.05726449629003844,0.04478224897167177,0.08752843992197937,2.174231229158714,0.3333333333333333,9,0.928601290831029,0.05888357985288033,0.029299458831865403,0.08752843992197937,2.174231229158714,0.1111111111111111,9
magic,primary_geometry_confirmatory,14,NBI-S,nbi_s,False,True,False,288,9,1264,0.1538,0.9442927481824365,0.051293950228760044,0.04134643145290541,0.07592041778711696,1.3493917455315898,0.6,10,0.935037156718176,0.05176425763710462,0.019897262831410988,0.07592041778711696,1.3493917455315898,0.4,10
magic,primary_geometry_confirmatory,14,NBI-R,nbi_r,False,True,False,288,9,1264,0.0,0.8511352588376461,0.08030114337506827,0.04429804195815634,0.015636464270312945,1.1413297016333936,0.42857142857142855,7,0.8427927609716063,0.07444611075698905,0.026908017081017314,0.015636464270312945,1.1413297016333936,0.0,7
magic,primary_geometry_confirmatory,14,ANCHOR-INJECTION-CONTROL,nbi_s_plus_anchors,False,True,False,288,9,1264,,0.9443314959466822,0.051293950228760044,0.0526122111398007,0.12554043750446503,1.5764449757240018,0.5,12,0.9350755246918571,0.05176425763710462,0.033613295143897486,0.12554043750446503,1.5764449757240018,0.3333333333333333,12
magic,primary_geometry_confirmatory,14,GRID,grid,False,True,False,288,9,1264,0.3462,1.0026471986383565,0.002245357784261756,0.02719254823069061,0.07452807818275892,1.7440128189478137,0.8125,16,0.9928196394717271,0.004664558614948746,0.009339567723920469,0.07452807818275892,1.7440128189478137,0.5625,16
magic,primary_geometry_confirmatory,14,RANDOM,random,False,True,False,288,9,1264,0.0769,0.8658395306316825,0.07067530885918417,0.06182783240459762,0.06712305511885847,1.5419347203832148,0.36363636363636365,11,0.8573529071936026,0.06659865328418936,0.03238075448019035,0.06712305511885847,1.5419347203832148,0.18181818181818182,11
magic,primary_geometry_confirmatory,14,NSGA2-MATCHED,nsga2,False,True,False,288,9,1264,0.1923,0.8653155545872624,0.06983659875551188,0.042970517881557806,0.04751019731143396,2.695577896333809,0.47058823529411764,17,0.8568340669592516,0.0639842097006813,0.012909913868128165,0.04751019731143396,2.695577896333809,0.29411764705882354,17
magic,primary_geometry_confirmatory,15,HISTORICAL-WS-asrun,historical_ws_asrun,False,True,False,288,12,1263,0.0,0.5796230076561569,0.30890231056767326,0.27416068097077295,0.17907683003448227,2.820377140731654,0.0,10,0.5226738610488684,0.2823887267227965,0.15770515813972869,0.1668948042180107,2.822548119907298,0.0,10
magic,primary_geometry_confirmatory,15,HISTORICAL-WS,historical_ws,False,True,False,288,12,1263,0.04,0.7050892834300068,0.22154686098625742,0.17575131670070043,0.08289941943806443,0.677507279225915,0.3333333333333333,6,0.6312379123275811,0.19009525734008526,0.12903752119666664,0.08127579889844098,0.6741746475259914,0.16666666666666666,6
magic,primary_geometry_confirmatory,15,WS-S,ws_s,False,True,False,288,12,1263,0.04,0.7387442754655719,0.1927910684481643,0.17470609556123134,0.08495955865543209,0.9059298067765797,0.3333333333333333,9,0.6499316584336444,0.1719647547531717,0.1408912113985946,0.08250851420555172,0.9064001948155616,0.1111111111111111,9
magic,primary_geometry_confirmatory,15,NBI-S,nbi_s,False,True,False,288,12,1263,0.12,0.880671994758331,0.08180840450576941,0.116954646166951,0.07824976751383869,0.9970238348814446,0.4166666666666667,12,0.7901265596391182,0.10670651563971344,0.06449766329905311,0.08541697810632688,1.0622355085494086,0.25,12
